ID,N_VICTIMAS,FECHA,AÑO,MES,DIA,HORA,HORA_ENTERA,TIPO_DE_CALLE,CALLE,COMUNA,COORDINADA,LONGITUD,LATITUD,PARTICIPANTES,VICTIMA,ACUSADO,ROL,SEXO,EDAD
2020-0034,1,2020/08/02,2020,8,2,3:20:00,3,CALLE,"MITRE, BARTOLOME",3,Point (104725.24275395 102222.75498861),-58.41178158,-34.60922259,PEATON-AUTO,PEATON,AUTO,PEATON,F,SD
2020-0035,1,2020/08/04,2020,8,4,5:30:00,5,AUTOPISTA,AUTOPISTA 25 DE MAYO,7,Point (101156.55025059 99210.16912341),-58.45068621,-34.63638927,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,M,40
2020-0036,1,2020/08/07,2020,8,7,18:40:00,18,AVENIDA,"SCALABRINI ORTIZ, RAUL AV.",14,Point (103956.90165674 104600.93056775),-58.42016954,-34.58778790,PEATON-MOTO,PEATON,MOTO,PEATON,M,72
2020-0037,1,2020/08/29,2020,8,29,4:30:00,4,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,Point (102273.01728657 97084.66236498),-58.43850413,-34.65554754,PEATON-AUTO,PEATON,AUTO,PEATON,M,38
2020-0038,2,2020/08/30,2020,8,30,4:00:00,4,AVENIDA,LAS HERAS GENERAL AV.,14,Point (105241.05562982 105080.52102657),-58.40617526,-34.58345898,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,M,46
2020-0038,2,2020/08/30,2020,8,30,4:00:00,4,AVENIDA,LAS HERAS GENERAL AV.,14,Point (105241.05562982 105080.52102657),-58.40617526,-34.58345898,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,M,64
2020-0039,1,2020/09/01,2020,9,1,19:17:42,19,CALLE,MURGUIONDO,9,0,0,0,PEATON-CARGAS,PEATON,CARGAS,PEATON,M,44
2020-0040,1,2020/09/12,2020,9,12,3:30:00,3,AVENIDA,"CASTILLO, RAMON S., PRES. AV.",2,Point (107160.34141948 105678.38284277),-58.38526125,-34.57805810,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,CONDUCTOR,M,SD
2020-0041,1,2020/09/28,2020,9,28,1:45:00,1,AVENIDA,CURAPALIGUE,7,Point (101448.28844783 99373.44893645),-58.44750470,-34.63491705,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,M,34
2020-0042,1,2020/09/29,2020,9,29,17:10:00,17,AVENIDA,"DIAZ, ANA",8,Point (99619.02595373 94158.58480023),-58.46745752,-34.68192648,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,F,53
2020-0043,1,2020/09/30,2020,9,30,17:20:00,17,AVENIDA,"ALEM, LEANDRO N. AV.",1,Point (108372.80843298 103556.18483992),-58.37202621,-34.59717942,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,M,64
2020-0044,1,2020/10/05,2020,10,5,0:20:00,0,AVENIDA,LA PLATA AV.,6,Point (103255.81315650 100797.78656418),-58.42779702,-34.62207347,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,M,43
2020-0045,1,2020/10/19,2020,10,19,3:00:00,3,GRAL PAZ,"PAZ, GRAL. AV.",8,Point (100077.95205948 91571.23307293),-58.46244952,-34.70524971,AUTO-CARGAS,AUTO,CARGAS,CONDUCTOR,M,50
2020-0046,1,2020/10/27,2020,10,27,21:00:00,21,AVENIDA,NAZCA AV.,11,Point (98064.49909649 102385.10228515),-58.48440160,-34.60776782,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,M,41
2020-0047,1,2020/10/27,2020,10,27,14:00:00,14,AUTOPISTA,AUTOPISTA PRESIDENTE HECTOR J. CAMPORA,9,Point (99689.80114953 97506.41939342),-58.46668375,-34.65174801,PEATON-CARGAS,PEATON,CARGAS,PEATON,M,15
2020-0048,1,2020/10/29,2020,10,29,20:20:00,20,AVENIDA,DORREGO AV.,15,Point (101257.88680240 103998.57805569),-58.44958780,-34.59322448,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,M,41
2020-0049,1,2020/10/30,2020,10,30,20:00:00,20,AVENIDA,DEL LIBERTADOR AV.,1,Point (108069.68986814 104046.20018024),-58.37533517,-34.59276462,PEATON-AUTO,PEATON,AUTO,PEATON,M,36
2020-0050,1,2020/11/01,2020,11,1,22:00:00,22,AVENIDA,SANTA FE AV.,14,Point (103490.75904616 105613.31878847),-58.42525456,-34.57866344,PEATON-MOTO,PEATON,MOTO,PEATON,F,28
2020-0051,1,2020/11/05,2020,11,5,0:40:00,0,AVENIDA,AVELLANEDA AV.,10,Point (98015.81258802 99939.73589695),-58.48493828,-34.62981124,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,M,49
2020-0052,1,2020/11/07,2020,11,7,6:50:00,6,AVENIDA,TUCUMAN,3,Point (105365.60153004 103041.51356366),-58.40480504,-34.60183884,BICICLETA-CARGAS,BICICLETA,CARGAS,CICLISTA,M,44
2020-0053,1,2020/11/09,2020,11,9,3:30:00,3,AVENIDA,"ALCORTA, AMANCIO AV.",4,Point (104770.59856807 97235.72066953),-58.41125934,-34.65417740,AUTO-AUTO,AUTO,AUTO,PASAJERO_ACOMPAÑANTE,M,27
2020-0054,1,2020/11/19,2020,11,19,9:00:00,9,CALLE,INCLAN,4,Point (105844.27941538 99942.63399522),-58.39956546,-34.62977080,BICICLETA-AUTO,BICICLETA,AUTO,CICLISTA,M,59
2020-0055,1,2020/11/19,2020,11,19,12:30:00,12,AVENIDA,OLAZABAL AV.,12,Point (97544.91851020 105610.70316243),-58.49005682,-34.57868970,PEATON-CARGAS,PEATON,CARGAS,PEATON,M,91
2020-0056,1,2020/11/21,2020,11,21,13:00:00,13,GRAL PAZ,"PAZ, GRAL. AV.",8,Point (99327.01838497 92326.91130631),-58.47064556,-34.69843756,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,F,34
2020-0057,1,2020/11/23,2020,11,23,7:45:00,7,AVENIDA,NAZCA AV.,11,Point (98925.55646359 101088.30104271),-58.47501560,-34.61945902,PEATON-AUTO,PEATON,AUTO,PEATON,M,84
2020-0058,1,2020/11/24,2020,11,24,16:00:00,16,AVENIDA,OLIVERA AV.,10,Point (97801.31825511 99194.93911759),-58.48727942,-34.63652467,PEATON-AUTO,PEATON,AUTO,PEATON,M,57
2020-0059,1,2020/12/01,2020,12,1,6:35:00,6,CALLE,BRASIL,1,Point (107682.84851121 100144.13011242),-58.37951690,-34.62794241,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,F,49
2020-0060,1,2020/12/03,2020,12,3,20:30:00,20,AVENIDA,HOMERO,9,Point (98697.55944704 96954.54248093),-58.47750832,-34.65672199,PEATON-MOTO,PEATON,MOTO,PEATON,F,69
2020-0061,1,2020/12/03,2020,12,3,14:40:00,14,AUTOPISTA,"CANTILO, INT.",13,Point (101287.58627255 109848.96522762),-58.44927253,-34.54048625,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,M,45
2020-0062,1,2020/12/04,2020,12,4,17:19:00,17,CALLE,MORENO,3,Point (106496.91403350 101854.18791210),-58.39246272,-34.61253541,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,CICLISTA,M,47
2020-0063,2,2020/12/05,2020,12,5,7:10:00,7,CALLE,NUEVA YORK,11,Point (94080.62190808 102083.62453795),-58.52783814,-34.61047001,PEATON_MOTO-MOTO,PEATON_MOTO,MOTO,PEATON,M,38
2020-0063,2,2020/12/05,2020,12,5,7:10:00,7,CALLE,NUEVA YORK,11,Point (94080.62190808 102083.62453795),-58.52783814,-34.61047001,PEATON_MOTO-MOTO,PEATON_MOTO,MOTO,PASAJERO_ACOMPAÑANTE,M,21
2020-0065,1,2020/12/05,2020,12,5,16:00:00,16,GRAL PAZ,"PAZ, GRAL. AV.",12,Point (97243.88021302 108974.21974638),-58.49332664,-34.54836855,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,M,24
2020-0066,1,2020/12/07,2020,12,7,4:30:00,4,AUTOPISTA,AUTOPISTA PERITO MORENO,10,Point (96471.01552298 99259.49298489),-58.50178784,-34.63593897,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,M,27
2020-0067,1,2020/12/11,2020,12,11,22:00:00,22,AVENIDA,SAENZ AV.,4,Point (104283.01090451 97171.08656182),-58.41657793,-34.65476216,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,M,51
2020-0068,1,2020/12/12,2020,12,12,20:30:00,20,AVENIDA,DEL LIBERTADOR AV.,2,Point (106054.02111991 105122.19678820),-58.39731474,-34.58307887,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,M,71
2020-0069,1,2020/12/15,2020,12,15,5:20:00,5,AVENIDA,INDEPENDENCIA AV.,1,Point (106954.95135245 101257.81371683),-58.38746381,-34.61790839,MOTO-PASAJEROS,MOTO,PASAJEROS,PASAJERO_ACOMPAÑANTE,M,25
2020-0070,1,2020/12/17,2020,12,17,15:35:00,15,AVENIDA,CALLAO AV.,2,Point (106550.65433457 104158.41702434),-58.39189441,-34.59176378,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,F,81
2020-0071,1,2020/12/17,2020,12,17,23:00:00,23,AVENIDA,SAN PEDRITO AV.,7,Point (99615.63172945 99306.93173343),-58.46749188,-34.63551751,PEATON-AUTO,PEATON,AUTO,PEATON,M,4
2020-0072,1,2020/12/19,2020,12,19,3:30:00,3,AVENIDA,JUJUY AV.,3,Point (105547.81747951 100901.07129086),-58.40280471,-34.62113271,BICICLETA-AUTO,BICICLETA,AUTO,CICLISTA,M,42
2020-0073,1,2020/12/20,2020,12,20,7:40:00,7,AVENIDA,27 DE FEBRERO AV.,8,Point (101721.59002217 93844.25656649),-58.44451316,-34.68475866,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,M,56
2020-0074,1,2020/12/20,2020,12,20,21:00:00,21,AVENIDA,BOGOTA,7,Point (99284.33566289 100204.74520997),-58.47110424,-34.62742408,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,M,39
2020-0075,1,2020/12/23,2020,12,23,14:00:00,14,AVENIDA,CORRIENTES AV.,1,Point (107438.10136119 102829.30417800),-58.38220928,-34.60373898,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,M,23
2020-0076,1,2020/12/24,2020,12,24,12:30:00,12,AVENIDA,ALVAREZ JONTE AV.,10,Point (96822.61133430 101510.32578499),-58.49794468,-34.61565025,AUTO-PASAJEROS,AUTO,PASAJEROS,CONDUCTOR,F,78
2020-0077,2,2020/12/25,2020,12,25,6:40:00,6,AVENIDA,SAN MARTIN AV.,15,Point (99182.71320106 103123.43585183),-58.47220945,-34.60111373,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,F,30
2020-0077,2,2020/12/25,2020,12,25,6:40:00,6,AVENIDA,SAN MARTIN AV.,15,Point (99182.71320106 103123.43585183),-58.47220945,-34.60111373,MOTO-AUTO,MOTO,AUTO,PASAJERO_ACOMPAÑANTE,F,24
2020-0078,1,2020/12/25,2020,12,25,5:50:00,5,CALLE,BARCO CENTENERA DEL,7,Point (102405.37940842 99677.09327308),-58.43706741,-34.63217813,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,CICLISTA,M,26
2020-0079,1,2020/12/27,2020,12,27,4:15:00,4,GRAL PAZ,"PAZ, GRAL. AV.",12,Point (97243.88021302 108974.21974638),-58.49332664,-34.54836855,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,M,28
2021-0001,1,2021/01/06,2021,1,6,18:00:00,18,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1,Point (107674.71781880 100334.26713627),-58.37960727,-34.62622851,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,M,36
2021-0002,1,2021/01/07,2021,1,7,10:20:00,10,AVENIDA,"CASTRO, EMILIO AV.",9,Point (95662.77651946 97729.83483715),-58.51061062,-34.64972472,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,F,47
2021-0003,1,2021/01/10,2021,1,10,7:40:00,7,AUTOPISTA,AUTOPISTA 25 DE MAYO,7,Point (103005.63484321 99983.28177809),-58.43052224,-34.62941648,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,M,27
2021-0004,1,2021/01/11,2021,1,11,9:12:18,9,AVENIDA,CASEROS AV.,5,Point (104469.26511938 98956.35144845),-58.41455544,-34.63866836,PEATON-CARGAS,PEATON,CARGAS,PEATON,F,61
2021-0005,1,2021/01/11,2021,1,11,21:30:00,21,AVENIDA,"PERON, EVA AV.",9,Point (99592.54465207 97999.69053974),-58.46774439,-34.64730145,PEATON-AUTO,PEATON,AUTO,PEATON,M,73
2021-0006,1,2021/01/12,2021,1,12,21:00:00,21,AUTOPISTA,AUTOPISTA ARTURO ILLIA,14,Point (105087.20771949 106876.69794004),-58.40786274,-34.56726817,MOTO-CARGAS,MOTO,CARGAS,PASAJERO_ACOMPAÑANTE,F,23
2021-0007,1,2021/01/18,2021,1,18,10:00:00,10,AVENIDA,DE LOS CONSTITUYENTES AV.,15,Point (97784.94977398 104775.10084109),-58.48744301,-34.58622275,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,M,84
2021-0008,1,2021/01/22,2021,1,22,23:30:00,23,AVENIDA,SAENZ AV.,4,Point (104283.01090451 97171.08656182),-58.41657793,-34.65476216,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,M,28
2021-0009,1,2021/01/23,2021,1,23,5:30:00,5,AVENIDA,PAYSANDU,6,Point (100897.78829476 101987.96413026),-58.45351111,-34.61134937,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,M,31
2021-0010,1,2021/01/23,2021,1,23,8:00:00,8,GRAL PAZ,"PAZ, GRAL. AV.",12,Point (96563.66494817 108815.73881056),-58.50073810,-34.54979510,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,M,28
2021-0011,1,2021/01/27,2021,1,27,1:04:26,1,AVENIDA,SANTA FE AV.,2,Point (106591.90146932 103727.42053338),-58.39144148,-34.59564871,PEATON-AUTO,PEATON,AUTO,PEATON,M,21
2021-0012,1,2021/01/29,2021,1,29,20:07:22,20,AUTOPISTA,"DELLEPIANE, LUIS, TTE. GRAL.",8,Point (98294.52407931 93943.96825453),-58.48191128,-34.68385968,PEATON-AUTO,PEATON,AUTO,PEATON,M,SD
2021-0013,1,2021/01/31,2021,1,31,6:10:00,6,AVENIDA,"FALCON, RAMON L.,CNEL.",10,Point (97801.31825511 99194.93911759),-58.48727942,-34.63652467,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,M,41
2021-0014,1,2021/02/02,2021,2,2,0:50:00,0,AVENIDA,SAN MARTIN AV.,15,Point (98166.49822882 103491.41769625),-58.48328708,-34.59779521,PEATON-AUTO,PEATON,AUTO,PEATON,M,28
2021-0015,1,2021/02/06,2021,2,6,3:05:00,3,AVENIDA,SAN MARTIN AV.,15,Point (97533.67858226 103551.76003520),-58.49018543,-34.59724990,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,M,26
2021-0016,1,2021/02/14,2021,2,14,5:50:00,5,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,Point (99175.17507833 93836.79626465),-58.47230127,-34.68482689,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,CONDUCTOR,M,22
2021-0017,1,2021/02/17,2021,2,17,4:10:00,4,AVENIDA,SALTA,1,Point (107397.40269295 99729.43717725),-58.38262614,-34.63168269,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,M,33
2021-0018,1,2021/02/20,2021,2,20,19:00:00,19,CALLE,"JAURES, JEAN",3,Point (104845.36965581 102365.51025993),-58.41047268,-34.60793518,PEATON-AUTO,PEATON,AUTO,PEATON,M,36
2021-0019,1,2021/02/21,2021,2,21,1:20:00,1,AVENIDA,TRIUNVIRATO AV.,12,Point (96944.69676081 107291.52292157),-58.49659234,-34.56353635,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,M,30
2021-0020,1,2021/02/21,2021,2,21,15:00:00,15,CALLE,POTOSI,5,Point (103546.90832431 102439.67271563),-58.42462955,-34.60727189,PEATON-CARGAS,PEATON,CARGAS,PEATON,F,SD
2021-0021,1,2021/02/26,2021,2,26,5:30:00,5,CALLE,"YRIGOYEN, HIPOLITO",3,Point (104734.09567654 101930.58983096),-58.41168345,-34.61185625,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,M,39
2021-0022,1,2021/02/28,2021,2,28,12:00:00,12,AVENIDA,DEL LIBERTADOR AV.,13,Point (101075.92147827 108552.55000854),-58.45157681,-34.55217303,PASAJEROS-SD,PASAJEROS,SD,PASAJERO_ACOMPAÑANTE,M,68
2021-0023,1,2021/03/01,2021,3,1,9:20:00,9,AUTOPISTA,AUTOPISTA BUENOS AIRES - LA PLATA,4,0,0,0,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,M,24
2021-0024,1,2021/03/03,2021,3,3,16:30:00,16,AVENIDA,"PERON, EVA AV.",9,Point (97027.10745715 95474.44134863),-58.49573651,-34.67006054,BICICLETA-CARGAS,BICICLETA,CARGAS,CICLISTA,M,5
2021-0025,1,2021/03/11,2021,3,11,3:45:00,3,GRAL PAZ,"PAZ, GRAL. AV.",8,Point (97832.57143731 93489.83736533),-58.48695354,-34.68795245,MOTO-OTRO,MOTO,OTRO,CONDUCTOR,M,37
2021-0026,1,2021/03/15,2021,3,15,2:35:00,2,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,4,Point (108038.11136985 98307.74373426),-58.37562539,-34.64449357,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,M,36
2021-0027,1,2021/03/16,2021,3,16,15:30:00,15,GRAL PAZ,"PAZ, GRAL. AV.",12,Point (97098.48468623 109019.96106626),-58.49491054,-34.54795581,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,F,19
2021-0028,1,2021/03/29,2021,3,29,17:20:00,17,AVENIDA,COREA AV.,7,Point (102000.84898999 98412.66166222),-58.44147621,-34.64357704,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,M,SD
2021-0029,1,2021/03/31,2021,3,31,18:05:00,18,AVENIDA,"FALCON, RAMON L.,CNEL.",7,Point (99478.13530470 99680.01615001),-58.46899119,-34.63215432,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,M,26
2021-0030,1,2021/04/03,2021,4,3,18:30:00,18,CALLE,FINOCHIETTO ENRIQUE DR.,4,Point (107009.29363805 99410.79524854),-58.38685612,-34.63455776,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,M,36
2021-0031,1,2021/04/07,2021,4,7,10:29:00,10,AVENIDA,9 DE JULIO AV.,1,Point (107535.23922218 101285.66809968),-58.38113667,-34.61765323,PEATON-CARGAS,PEATON,CARGAS,PEATON,F,68
2021-0032,1,2021/04/10,2021,4,10,19:55:00,19,AUTOPISTA,"CANTILO, INT.",13,Point (102035.21425502 109304.90133530),-58.44112678,-34.54538956,PEATON-MOTO,PEATON,MOTO,PEATON,M,60
2021-0033,1,2021/04/14,2021,4,14,17:50:00,17,AUTOPISTA,AUTOPISTA 25 DE MAYO,5,Point (104341.13684161 100202.74307433),-58.41595919,-34.62743346,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,CONDUCTOR,M,33
2021-0034,1,2021/04/19,2021,4,19,14:40:00,14,AVENIDA,"ALCORTA, AMANCIO AV.",4,Point (105634.57202683 98201.36000813),-58.40184094,-34.64546845,MOTO-CARGAS,MOTO,CARGAS,PASAJERO_ACOMPAÑANTE,F,26
2021-0035,1,2021/05/03,2021,5,3,9:20:00,9,AVENIDA,"JANER, ANA MARIA",8,Point (101547.14246919 96946.08308197),-58.44642231,-34.65679806,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,M,24
2021-0036,1,2021/05/09,2021,5,9,6:00:00,6,GRAL PAZ,"PAZ, GRAL. AV.",11,Point (94486.28631712 103468.59928582),-58.52340614,-34.59798754,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,M,36
2021-0037,1,2021/05/11,2021,5,11,7:10:00,7,AVENIDA,MONROE,13,Point (99707.12636872 107441.30935745),-58.46649069,-34.56219075,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,F,58
2021-0038,1,2021/05/14,2021,5,14,11:40:00,11,AVENIDA,"JUSTO, JUAN B. AV.",14,Point (103373.45116327 105668.33246254),-58.42653328,-34.57816791,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,F,44
2021-0039,1,2021/05/15,2021,5,15,12:09:00,12,AVENIDA,OLIDEN,9,Point (96262.45081883 97363.01985851),-58.50407099,-34.65303372,BICICLETA-AUTO,BICICLETA,AUTO,CICLISTA,M,86
2021-0040,1,2021/05/20,2021,5,20,5:50:00,5,GRAL PAZ,"PAZ, GRAL. AV.",13,Point (99620.34936816 110483.29286598),-58.46743471,-34.53476874,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,M,27
2021-0041,1,2021/05/20,2021,5,20,8:30:00,8,AVENIDA,DEL LIBERTADOR AV.,14,Point (104902.75332390 105766.08933002),-58.40986646,-34.57728060,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,M,75
2021-0042,1,2021/05/21,2021,5,21,5:00:00,5,AVENIDA,RIVADAVIA AV.,9,Point (95040.52119933 98883.98738744),-58.51739138,-34.63931792,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,M,39
2021-0043,1,2021/05/22,2021,5,22,18:26:00,18,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",9,Point (95975.76718859 97082.39835843),-58.50719962,-34.65556223,PEATON-AUTO,PEATON,AUTO,PEATON,M,50
2021-0044,1,2021/05/25,2021,5,25,2:00:00,2,AVENIDA,"PERON, EVA AV.",9,Point (99649.49576145 98143.82203448),-58.46712311,-34.64600222,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,M,21
2021-0045,1,2021/05/26,2021,5,26,17:24:00,17,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,4,Point (107903.91828587 98767.43091425),-58.37709334,-34.64035082,MULTIPLE,MOTO,MULTIPLE,CONDUCTOR,M,22
2021-0046,1,2021/05/31,2021,5,31,2:00:00,2,AVENIDA,ELCANO AV.,15,Point (100272.31336486 104833.49710745),-58.46033141,-34.58569883,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,M,20
2021-0047,1,2021/06/02,2021,6,2,16:00:00,16,AVENIDA,"VEDIA, AGUSTIN DE",4,Point (103794.38334006 96997.15780313),-58.42190745,-34.65633192,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,M,59
2021-0048,1,2021/06/03,2021,6,3,9:58:00,9,AVENIDA,CAPDEVILA,12,Point (97525.48112402 106595.29222041),-58.49026573,-34.56981410,BICICLETA-AUTO,BICICLETA,AUTO,CICLISTA,M,44
2021-0049,1,2021/06/03,2021,6,3,20:30:00,20,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,Point (100842.91519469 95589.55734164),-58.45410344,-34.66902702,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,M,74
2021-0050,1,2021/06/10,2021,6,10,13:30:00,13,AVENIDA,DEL LIBERTADOR AV.,13,Point (101448.53024105 107994.96785043),-58.44751621,-34.55719892,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,M,56
2021-0051,1,2021/06/15,2021,6,15,19:20:00,19,AVENIDA,27 DE FEBRERO AV.,4,Point (103932.07299582 96584.44861459),-58.42040352,-34.66005171,PEATON-CARGAS,PEATON,CARGAS,PEATON,M,73
2021-0052,1,2021/06/20,2021,6,20,5:40:00,5,GRAL PAZ,"PAZ, GRAL. AV.",8,Point (97067.24775528 94359.84584291),-58.49530249,-34.68010798,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,F,19
2021-0053,1,2021/06/20,2021,6,20,12:00:00,12,AVENIDA,CORRIENTES AV.,15,Point (101770.58108820 103826.64826158),-58.44399875,-34.59477360,PEATON-BICICLETA,PEATON,BICICLETA,PEATON,M,58
2021-0054,1,2021/06/22,2021,6,22,14:44:00,14,CALLE,TABARE,4,Point (103272.79484249 97185.20508662),-58.42759813,-34.65463857,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,M,41
2021-0055,1,2021/06/29,2021,6,29,12:20:00,12,AVENIDA,CORRIENTES AV.,3,Point (105304.23090859 102739.35602688),-58.40547222,-34.60456293,MOTO-CARGAS,MOTO,CARGAS,PASAJERO_ACOMPAÑANTE,M,47
2021-0056,1,2021/07/09,2021,7,9,23:25:00,23,AVENIDA,CORRALES,4,Point (103535.89012020 97690.49979847),-58.42473018,-34.65008280,BICICLETA-AUTO,BICICLETA,AUTO,CICLISTA,M,60
2021-0057,1,2021/07/10,2021,7,10,23:30:00,23,AUTOPISTA,AUTOPISTA ARTURO ILLIA,2,Point (106489.89755339 105947.16700228),-58.39257023,-34.57563957,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,CONDUCTOR,M,46
2021-0058,1,2021/07/21,2021,7,21,0:40:00,0,GRAL PAZ,"PAZ, GRAL. AV.",12,Point (97603.26759351 109241.33811464),-58.48941042,-34.54596153,PEATON-AUTO,PEATON,AUTO,PEATON,M,24
2021-0059,1,2021/07/22,2021,7,22,1:20:00,1,AVENIDA,"GARAY, JUAN DE AV.",3,Point (106134.00626590 100157.65420238),-58.39640740,-34.62783085,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,F,44
2021-0060,1,2021/07/22,2021,7,22,12:30:00,12,AVENIDA,"SALGUERO, JERONIMO",5,Point (103997.04813615 102012.34139150),-58.41971993,-34.61112240,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,F,80
2021-0061,1,2021/07/24,2021,7,24,9:15:00,9,AVENIDA,"MORENO, PERITO AV.",4,Point (105303.77662691 97684.64886839),-58.40544588,-34.65012801,PEATON-CARGAS,PEATON,CARGAS,PEATON,F,55
2021-0062,1,2021/07/27,2021,7,27,7:16:00,7,AVENIDA,LA PLATA AV.,4,Point (103966.14093695 98092.26779856),-58.42003882,-34.64645957,AUTO-CARGAS,AUTO,CARGAS,CONDUCTOR,M,73
2021-0063,1,2021/08/02,2021,8,2,4:40:00,4,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",7,Point (99521.99764944 99532.20302798),-58.46851293,-34.63348678,AUTO-AUTO,AUTO,AUTO,PASAJERO_ACOMPAÑANTE,F,31
2021-0064,1,2021/08/02,2021,8,2,20:00:00,20,GRAL PAZ,"PAZ, GRAL. AV.",9,Point (93948.70282497 97229.16264548),-58.52931141,-34.65422917,PEATON-CARGAS,PEATON,CARGAS,PEATON,M,37
2021-0065,1,2021/08/06,2021,8,6,8:30:00,8,AVENIDA,SAN JUAN AV.,6,Point (103350.94520286 100251.53397151),-58.42675754,-34.62699730,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,F,63
2021-0066,1,2021/08/06,2021,8,6,20:00:00,20,AVENIDA,LOPE DE VEGA AV.,11,Point (93943.16495967 102026.75338495),-58.52933723,-34.61098186,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,M,59
